Age,Income,Experience,Score,Purchase
61,56355,5,85,0
57,119415,37,74,1
60,149686,37,96,1
39,93903,12,47,0
37,86258,38,33,0
25,51145,12,81,0
46,138530,11,67,1
57,138362,32,43,0
43,123170,27,18,0
47,95675,2,74,1
34,69854,17,53,1
37,87664,25,39,0
33,127422,39,72,1
63,106153,1,34,0
60,113616,3,37,0
24,55285,27,41,0
33,145277,27,97,1
62,37533,24,49,0
64,52624,25,10,0
44,66996,1,40,0
40,66947,33,18,0
41,47956,29,25,0
26,71030,20,41,0
52,78597,36,36,0
37,62443,22,2,0
54,148344,32,83,1
59,118613,1,74,1
34,85464,26,49,0
64,148019,21,67,1
48,23952,33,53,0
25,76880,15,19,0
32,72201,19,26,0
48,140454,25,54,1
47,144444,15,51,1
63,132175,5,25,0
37,62460,22,17,0
56,42796,36,74,0
29,51746,7,61,0
34,106785,5,46,0
59,20015,36,55,0
47,69757,21,50,0
46,45957,5,75,0
36,101541,31,11,0
63,41292,16,12,0
28,142694,37,40,0
51,51876,16,48,0
24,80727,36,56,1
61,67046,22,8,0
51,34817,12,88,0
37,111006,31,14,0
55,29759,21,87,0
41,68432,6,56,1
27,26412,21,54,0
49,77757,20,17,0
32,40504,5,45,0
54,128500,13,5,0
37,28507,15,3,0
20,41050,2,9,0
54,24820,8,84,0
57,27835,20,20,0
25,113167,29,83,1
57,120153,29,21,0
61,33587,31,80,0
40,120257,22,33,0
57,77732,2,5,0
28,71921,0,24,0
63,65499,2,63,1
25,137734,36,79,1
46,142282,6,26,0
47,26840,2,89,0
27,123370,35,92,1
56,85077,2,33,0
45,51440,3,18,0
53,55183,30,18,0
30,116172,1,38,0
49,22389,13,33,0
53,75076,36,27,0
54,134515,30,49,0
43,143183,1,50,0
39,86299,30,15,0
21,109461,21,77,1
48,112085,9,52,1
35,135503,29,98,1
55,59023,32,68,0
41,70029,18,99,1
40,59941,24,19,0
39,108993,0,95,1
19,73950,31,25,0
48,141677,24,76,1
28,106959,16,76,1
45,96054,13,25,0
63,145309,12,33,0
49,85363,37,60,1
22,128556,38,37,0
55,81742,1,92,1
27,144459,31,43,0
57,117896,31,9,0
63,65215,39,14,0
41,145081,5,3,0
52,67857,24,69,1
61,75476,2,56,1
40,48173,17,26,0
34,29395,37,53,0
18,79768,2,41,0
48,130371,4,82,1
48,104743,23,21,0
59,123591,33,39,0
59,137973,38,80,1
51,66229,23,23,0
26,46639,35,93,0
39,131706,27,74,1
30,82583,33,58,1
42,144859,15,69,1
35,48924,35,75,0
29,146011,6,29,0
57,92969,17,62,1
34,50104,5,53,0
32,140862,27,45,0
59,129588,38,27,0
32,57594,33,34,0
32,23664,28,14,0
56,30528,3,41,0
30,48190,13,74,0
34,86033,4,60,1
49,81161,24,42,0
26,93177,38,51,1
57,148404,7,75,1
37,90179,14,11,0
43,90592,18,35,0
44,52899,10,19,0
38,90979,19,88,1
35,37241,35,65,0
30,66211,17,76,1
33,83472,13,61,1
26,94248,37,47,0
29,93757,24,14,0
61,51346,15,67,0
55,101196,17,52,1
36,124451,0,32,0
24,97124,39,80,1
52,122908,0,10,0
35,62220,0,17,0
33,37942,20,40,0
56,69167,24,68,1
21,56373,26,63,0
42,131588,9,15,0
49,87143,11,97,1
57,140623,27,39,0
30,130013,31,57,1
62,22016,32,10,0
34,89110,7,71,1
54,149979,25,97,1
23,66309,1,17,0
36,27274,34,76,0
30,128239,33,17,0
43,35748,5,16,0
31,40175,30,78,0
48,124710,22,3,0
21,31826,11,51,0
56,103008,27,94,1
25,149288,14,46,0
42,54129,18,55,0
30,146252,11,99,1
49,90009,1,26,0
55,139982,10,76,1
55,43490,36,31,0
45,125623,37,81,1
47,61435,24,72,1
20,95017,20,19,0
45,28520,35,90,0
20,146924,8,68,1
62,111951,11,15,0
51,103106,9,58,1
33,81877,4,78,1
39,39798,32,30,0
49,74638,4,48,0
55,89072,15,56,1
25,87309,36,42,0
25,49894,36,24,0
23,82963,28,52,1
31,128559,17,43,0
49,144724,28,34,0
52,74567,5,60,1
27,147843,17,83,1
20,55326,31,3,0
29,75059,30,68,1
48,25079,10,11,0
46,45838,25,13,0
22,141412,27,50,0
42,107340,26,82,1
58,67109,18,19,0
48,105211,26,44,0
38,45594,19,33,0
37,62749,2,38,0
56,56292,15,3,0
39,138192,38,99,1
21,94534,28,65,1
30,140677,14,35,0
62,99233,29,36,0
59,71818,39,38,0
37,131910,0,39,0
30,33429,28,25,0
34,77748,29,64,1
53,68807,39,13,0
50,27140,31,68,0
18,83226,9,70,1
32,127089,26,75,1
30,34901,7,1,0
34,108815,35,72,1
41,48525,34,54,0
25,40491,35,98,0
44,88816,35,9,0
62,54980,24,36,0
40,133517,19,37,0
63,115525,16,59,1
25,28078,22,21,0
25,111654,24,20,0
43,149101,30,1,0
64,109521,5,99,1
30,68704,34,59,1
56,36997,3,28,0
54,99810,39,71,1
45,20868,19,56,0
42,135499,0,9,0
33,46398,25,65,0
19,101578,33,36,0
35,117356,9,98,1
34,133711,22,34,0
47,41246,23,81,0
56,40561,12,32,0
30,36254,28,66,0
49,54512,26,25,0
46,120560,30,51,1
63,109532,9,63,1
47,114154,30,90,1
35,97395,38,45,0
30,77865,9,26,0
60,43580,23,21,0
38,90959,32,82,1
47,123393,13,93,1
38,92144,34,51,1
34,62485,33,24,0
57,70621,16,92,1
36,137363,20,12,0
32,70665,31,11,0
26,90412,2,27,0
27,70603,14,23,0
61,41038,7,33,0
48,113542,31,80,1
40,121311,37,92,1
47,116346,25,92,1
50,34325,29,38,0
26,55892,8,55,0
64,21753,31,70,0
18,115067,10,42,0
61,37996,21,29,0
52,88811,33,34,0
28,94283,17,57,1
51,65211,18,3,0
33,136737,17,6,0
26,82820,36,48,0
49,20824,17,64,0
32,33880,11,13,0
29,129345,3,36,0
50,137718,26,79,1
62,86617,4,70,1
31,31517,5,33,0
25,41683,12,76,0
25,36876,22,57,0
44,123068,24,55,1
29,76354,3,13,0
18,93802,31,97,1
60,96719,14,51,1
57,138048,25,92,1
59,143250,10,53,1
28,106602,8,36,0
56,135016,10,5,0
60,98413,1,25,0
48,29982,26,81,0
34,94504,25,37,0
50,46598,7,19,0
49,34639,20,35,0
46,90210,20,34,0
38,89852,7,54,1
38,133618,0,46,0
57,144067,37,6,0
40,29695,12,83,0
23,68582,8,1,0
39,51094,27,71,0
55,80635,5,34,0
54,42187,22,56,0
62,138013,35,83,1
25,148721,16,97,1
58,126683,8,26,0
52,21214,11,42,0
28,43940,21,91,0
41,146166,11,38,0
38,64406,5,26,0
19,111221,8,99,1
57,63481,36,59,1
36,35977,2,84,0
56,147819,33,24,0
45,64839,7,21,0
34,77874,9,60,1
23,78414,8,90,1
36,121440,13,20,0
55,45538,36,6,0
45,124922,26,67,1
19,123569,31,10,0
55,76241,3,12,0
54,93501,1,97,1
21,95133,32,22,0
39,80481,20,62,1
43,127012,0,61,1
60,47740,10,80,0
53,83328,0,17,0
30,92105,10,10,0
49,70643,6,12,0
34,123517,1,83,1
58,31881,14,40,0
53,56996,7,23,0
63,52177,25,40,0
36,142196,39,74,1
52,57177,34,74,0
63,86126,20,50,0
57,76531,37,10,0
45,46119,7,94,0
18,137744,31,4,0
59,136894,7,1,0
35,47915,9,43,0
57,22708,22,83,0
50,58749,3,5,0
29,64989,37,94,1
25,42106,29,90,0
41,37131,22,34,0
33,66553,4,66,1
21,78144,20,24,0
55,26553,5,14,0
61,37881,16,41,0
44,21379,24,42,0
26,110791,23,13,0
64,125664,21,29,0
33,89306,12,65,1
29,39726,16,46,0
48,132753,13,34,0
41,29088,33,63,0
31,54314,25,4,0
62,137814,18,28,0
42,75041,25,83,1
51,124512,2,1,0
20,36350,1,36,0
41,127179,27,13,0
59,119599,1,5,0
26,101397,21,97,1
43,99509,6,14,0
37,37769,3,80,0
57,67249,37,32,0
27,102862,38,50,0
36,121584,19,27,0
20,66365,5,35,0
41,70185,8,3,0
22,22786,30,4,0
20,120537,25,7,0
44,146525,35,77,1
33,21620,25,3,0
32,56303,27,81,0
52,39589,4,59,0
29,22882,9,74,0
58,82248,17,1,0
61,69322,14,28,0
43,149236,32,59,1
64,44524,4,53,0
51,29745,36,10,0
40,122201,39,71,1
48,35861,21,3,0
37,111707,21,7,0
29,111735,21,9,0
40,138810,14,99,1
21,74261,16,90,1
40,143971,27,69,1
18,22837,21,13,0
42,94135,20,94,1
19,101447,16,40,0
47,74380,4,62,1
20,106089,17,62,1
38,125025,16,10,0
42,69831,3,87,1
37,109349,6,11,0
39,58255,24,76,0
38,133425,36,62,1
50,49520,39,77,0
55,49541,39,56,0
32,85772,8,49,0
63,47350,18,16,0
32,64397,8,73,1
63,97085,22,74,1
42,83865,30,93,1
38,75956,31,9,0
41,47453,30,33,0
22,82345,16,88,1
23,120727,38,35,0
60,32906,21,75,0
61,34988,34,39,0
64,47723,29,77,0
40,53800,39,87,0
21,59107,36,25,0
44,47430,25,80,0
35,52535,5,56,0
38,88476,33,48,0
45,146581,31,85,1
52,107329,24,10,0
39,97798,12,41,0
57,72284,37,83,1
40,76232,37,99,1
20,64420,1,59,1
57,57710,4,28,0
27,92497,10,41,0
42,112035,10,66,1
25,60498,23,51,1
28,51283,13,62,0
22,86169,29,30,0
62,92358,39,40,0
54,82457,34,40,0
62,138791,20,69,1
55,45968,4,62,0
46,82508,37,15,0
22,124791,1,3,0
26,83220,39,24,0
19,133435,36,41,0
18,105366,33,63,1
57,25738,10,48,0
47,23098,35,61,0
28,115424,10,48,0
45,93633,8,47,0
61,98672,5,56,1
29,58244,33,76,0
56,28253,36,8,0
43,74333,31,78,1
30,145349,11,18,0
25,70969,31,84,1
45,110744,16,23,0
47,90423,3,69,1
26,137286,32,65,1
56,64411,8,46,0
48,95028,33,66,1
38,55421,38,80,0
64,21454,29,69,0
51,37522,19,22,0
48,58575,38,65,0
42,23192,22,12,0
29,131116,34,19,0
18,75268,22,22,0
39,147874,38,55,1
57,101311,22,62,1
54,30402,36,51,0
64,98610,22,48,0
18,100781,38,17,0
18,56527,27,13,0
59,72181,18,28,0
59,111472,29,67,1
38,47002,20,5,0
32,101219,23,60,1
34,32460,20,15,0
39,139783,25,81,1
55,50482,35,44,0
52,36447,25,46,0
62,68228,32,29,0
33,103265,35,68,1
25,70126,3,96,1
64,40545,8,49,0
34,75114,7,43,0
34,113740,1,68,1
43,95350,28,77,1
30,77801,22,20,0
34,33890,5,18,0
55,141284,35,64,1
34,72482,20,49,0
31,83397,21,42,0
62,21740,8,12,0
23,50121,33,89,0
52,31218,25,94,0
63,91591,0,79,1
31,108241,35,36,0
64,54722,4,8,0
25,69431,21,28,0
32,71543,3,86,1
44,62000,1,60,1
30,91975,15,49,0
48,50921,15,38,0
52,119265,21,80,1
23,108747,0,58,1
22,50614,14,5,0
39,81189,23,46,0
40,37601,3,98,0
42,113332,17,75,1
51,143254,16,2,0
43,91543,6,89,1
64,40514,9,25,0
22,103312,0,1,0
43,87612,1,95,1
37,110886,21,69,1
23,139004,31,40,0
23,124500,28,68,1
35,36292,34,69,0
21,51510,16,69,0
34,48000,11,16,0
31,128619,23,54,1
31,139277,29,63,1
30,50383,29,18,0
24,31785,19,17,0
61,60910,6,99,1
32,59028,37,82,0
36,44855,6,4,0
60,44281,29,95,0
64,133838,11,95,1
61,24841,30,9,0
52,117204,17,31,0
34,80155,1,5,0
52,46918,32,16,0
36,76313,10,42,0
37,144354,33,41,0
53,144737,15,80,1
52,148517,34,84,1
49,131688,32,30,0
61,145769,20,26,0
57,37443,19,49,0
41,52250,7,31,0
34,21922,25,50,0
24,51976,32,15,0
60,31991,25,52,0
18,124405,36,38,0
52,73744,29,38,0
49,42733,30,60,0
53,22473,32,20,0
30,28108,10,99,0
23,48715,4,87,0
31,133754,1,44,0
54,142784,12,89,1
32,128347,17,63,1
64,146421,25,50,0
21,141436,24,22,0
57,52210,13,72,0
33,134514,4,54,1
45,57317,1,9,0
33,85516,3,15,0
21,53362,11,48,0
62,74604,10,20,0
43,135194,3,35,0
45,24889,8,67,0
49,109557,9,60,1
62,93748,26,98,1
19,51971,5,34,0
48,70551,14,99,1
20,23201,30,73,0
25,126158,21,94,1
41,125067,5,54,1
32,128957,32,90,1
60,109882,28,12,0
48,57958,20,88,0
26,99251,29,19,0
56,25681,20,80,0
62,121982,35,26,0
19,66870,21,23,0
25,148396,19,33,0
24,102256,21,57,1
61,87203,39,30,0
56,48152,10,23,0
59,70061,30,74,1
33,77619,39,36,0
52,78235,12,95,1
47,93740,17,86,1
27,57890,21,43,0
55,110073,16,66,1
35,81401,37,53,1
22,31217,24,87,0
46,68351,31,99,1
56,53741,14,60,0
51,40654,12,37,0
60,81314,25,61,1
62,21408,10,96,0
40,148601,12,53,1
22,62903,32,12,0
47,104208,36,35,0
23,127042,37,67,1
63,132653,0,98,1
61,21218,38,38,0
21,70572,26,24,0
46,78798,35,81,1
40,121681,31,40,0
23,142189,14,65,1
49,129268,30,57,1
59,50105,5,72,0
35,89634,24,79,1
32,137426,17,45,0
57,85063,21,89,1
49,27619,30,72,0
26,31939,35,96,0
54,38226,8,13,0
27,45322,2,79,0
37,137504,32,6,0
23,78215,26,97,1
20,36878,0,71,0
59,26560,8,97,0
28,58278,4,47,0
60,56212,14,93,0
34,114835,8,44,0
49,143955,27,32,0
21,93079,12,3,0
21,43946,23,54,0
34,138682,9,84,1
58,51740,21,78,0
36,130733,38,92,1
22,27253,21,38,0
49,99311,36,4,0
39,52813,38,79,0
23,84331,19,17,0
52,47632,9,37,0
39,68365,9,88,1
18,87593,25,36,0
37,53431,24,58,0
39,57436,27,41,0
28,38413,12,8,0
30,115761,14,67,1
59,58485,5,30,0
20,88232,11,86,1
26,131504,18,52,1
29,36101,31,97,0
40,28831,10,25,0
31,104583,37,52,1
50,71897,32,59,1
35,25004,1,30,0
58,108241,14,67,1
26,65924,35,4,0
40,41509,4,93,0
27,139636,14,57,1
36,57170,9,63,0
64,63555,16,32,0
22,34662,33,87,0
64,138115,23,83,1
40,124216,9,79,1
47,85930,29,51,1
42,67403,2,63,1
45,56365,36,80,0
51,82188,2,87,1
62,96060,39,1,0
64,118633,4,19,0
42,46673,27,35,0
27,83471,13,63,1
31,37156,38,94,0
59,77287,10,81,1
63,21645,7,26,0
47,79076,36,13,0
58,114585,7,86,1
42,136475,11,23,0
31,95351,14,97,1
52,70151,18,91,1
51,87384,27,35,0
27,119865,6,12,0
52,53541,39,9,0
28,92847,6,98,1
28,107099,29,78,1
38,100739,17,67,1
38,70955,23,44,0
39,29290,5,61,0
62,120354,3,21,0
24,78942,2,7,0
34,102667,5,97,1
19,50143,25,99,0
29,44509,37,11,0
59,107780,10,45,0
35,56741,28,32,0
28,46898,19,86,0
33,144433,9,83,1
35,119919,25,36,0
52,132854,26,37,0
43,105674,13,75,1
33,82948,35,41,0
23,81768,11,77,1
61,63262,22,92,1
60,25506,20,49,0
64,40605,7,15,0
64,98590,38,13,0
59,48231,8,53,0
29,99397,23,33,0
30,97123,30,72,1
21,33515,24,32,0
56,107211,16,48,0
19,58622,28,68,0
43,36600,2,57,0
44,47892,20,62,0
44,103279,7,82,1
32,89310,13,87,1
25,41801,38,93,0
24,57695,15,2,0
64,48853,17,77,0
63,24429,30,16,0
57,24606,10,8,0
29,24478,37,19,0
30,134380,19,32,0
60,103816,3,67,1
34,60134,19,32,0
34,89963,30,85,1
53,131780,19,25,0
38,90897,10,53,1
25,45475,0,81,0
22,86177,17,25,0
43,41730,38,33,0
33,41113,32,31,0
53,40011,35,36,0
45,75746,17,87,1
46,143075,30,89,1
64,62853,34,49,0
29,105195,38,44,0
54,56818,37,48,0
47,57321,14,30,0
40,41309,5,13,0
33,38688,7,43,0
31,48176,39,93,0
27,88879,21,16,0
24,87592,0,91,1
62,104728,12,26,0
54,109012,23,75,1
46,29416,20,47,0
20,59994,3,37,0
32,86422,6,3,0
53,28584,11,26,0
64,144555,12,98,1
63,113302,15,97,1
36,142408,5,15,0
30,38830,13,66,0
59,105825,30,28,0
38,141162,35,84,1
54,97066,36,38,0
44,23591,34,44,0
46,113878,9,53,1
37,145407,16,80,1
42,136869,29,4,0
23,146644,6,72,1
53,41395,17,44,0
19,74182,18,46,0
39,36738,14,84,0
49,22631,38,26,0
33,37905,21,96,0
35,39056,38,13,0
22,129674,29,69,1
53,137025,19,44,0
47,141656,31,53,1
62,135316,24,51,1
36,109082,22,13,0
40,55447,4,41,0
51,74418,29,11,0
30,57190,38,37,0
60,46014,26,60,0
46,149233,36,32,0
53,92999,6,45,0
39,127917,4,18,0
64,70278,14,93,1
53,145563,7,79,1
26,21780,8,20,0
56,111643,10,44,0
36,79258,21,36,0
55,117123,33,69,1
23,62192,34,37,0
64,79300,12,33,0
32,124875,10,82,1
37,110504,31,19,0
26,119129,14,51,1
49,63923,37,32,0
21,109196,0,22,0
35,148888,23,1,0
22,22395,39,54,0
37,122449,21,89,1
40,141747,2,20,0
28,117384,13,58,1
54,35779,1,35,0
39,91028,31,70,1
21,49722,37,70,0
46,27111,32,61,0
61,131391,5,63,1
51,29984,38,61,0
30,117552,24,57,1
59,113176,33,3,0
26,92328,10,95,1
59,144243,36,99,1
48,46924,6,45,0
24,72703,21,15,0
21,52577,38,17,0
36,27711,9,15,0
59,105548,20,5,0
47,146216,5,86,1
48,119869,0,46,0
52,121971,33,11,0
38,145093,13,64,1
48,124763,35,92,1
36,24096,26,14,0
48,86555,8,39,0
49,109848,5,67,1
19,95012,30,55,1
27,28254,16,42,0
19,145410,35,75,1
19,117955,20,94,1
41,97120,26,5,0
34,25965,27,52,0
49,97000,15,22,0
33,136957,34,77,1
33,97975,35,44,0
63,77987,34,85,1
56,123025,18,59,1
48,126712,20,25,0
60,52963,32,21,0
41,113976,22,92,1
18,23273,5,64,0
28,35330,31,68,0
38,41494,21,93,0
21,96422,2,47,0
24,142089,34,35,0
43,23212,15,87,0
64,121059,24,7,0
29,103441,16,56,1
48,107594,38,52,1
34,21080,12,46,0
50,52675,27,9,0
28,42007,10,58,0
45,133805,9,23,0
49,102641,38,3,0
18,115815,23,61,1
64,66815,37,9,0
45,103482,23,53,1
59,20639,32,68,0
24,83593,16,49,0
19,138948,35,89,1
59,98038,34,70,1
41,123494,5,48,0
21,113899,15,82,1
61,23736,27,7,0
36,142434,31,99,1
43,36473,25,31,0
28,148771,10,56,1
57,145801,24,96,1
60,54019,30,99,0
28,127598,20,61,1
62,106623,2,92,1
20,135036,11,5,0
29,114025,39,30,0
20,56820,24,22,0
59,104861,16,17,0
44,77589,37,10,0
19,85807,35,71,1
33,38414,35,68,0
19,147378,18,42,0
47,44220,1,27,0
37,80531,16,7,0
55,130002,29,23,0
45,134193,9,75,1
42,62425,34,8,0
49,29387,35,8,0
27,134680,32,5,0
59,96815,0,71,1
57,47584,17,86,0
50,64783,3,2,0
30,59809,26,88,0
58,74327,24,51,1
59,144494,27,66,1
64,135814,21,12,0
54,139067,24,47,0
33,127012,16,55,1
62,30857,11,26,0
39,62261,15,45,0
37,93588,36,62,1
60,36995,15,70,0
44,135437,16,87,1
58,33580,30,2,0
33,38240,14,26,0
51,143279,12,14,0
49,103446,39,82,1
43,95752,26,57,1
42,124533,20,32,0
19,143199,1,62,1
29,66111,7,78,1
57,110447,6,30,0
26,54866,9,13,0
29,100974,3,40,0
43,93401,35,31,0
26,102093,34,37,0
27,32211,2,45,0
49,78985,17,86,1
51,53268,23,59,0
37,23646,31,28,0
56,75371,33,61,1
19,137051,1,19,0
18,62816,1,43,0
53,109460,9,59,1
41,64112,22,16,0
44,71048,14,69,1
19,74911,11,44,0
48,95446,16,66,1
31,21778,17,10,0
19,65752,13,47,0
46,104977,16,19,0
32,147707,14,84,1
29,90726,11,93,1
54,100840,15,89,1
45,125301,31,81,1
37,47289,22,51,0
56,64788,37,13,0
41,24747,33,63,0
38,94822,33,16,0
27,20045,15,53,0
63,115278,33,35,0
31,27758,39,59,0
54,144325,6,39,0
35,145076,32,67,1
41,43437,3,73,0
31,39585,6,61,0
51,118759,17,50,0
29,29854,3,53,0
39,72076,10,46,0
23,76950,19,52,1
53,37349,10,29,0
62,116228,14,5,0
53,41348,16,67,0
39,54296,33,74,0
31,121280,11,95,1
33,39455,27,75,0
53,98824,34,81,1
42,74021,7,40,0
49,91923,26,72,1
50,120825,21,2,0
62,59293,23,68,0
53,119430,1,62,1
37,108552,30,80,1
35,66116,21,58,1
55,140461,0,85,1
20,60484,13,69,1
40,50215,24,58,0
49,101638,35,35,0
62,23404,35,14,0
33,57260,2,15,0
22,120647,4,6,0
21,85642,0,16,0
38,100731,18,87,1
57,66009,32,95,1
31,112689,29,46,0
56,148824,11,63,1
48,137842,9,12,0
31,49605,33,41,0
23,130879,15,19,0
29,73205,39,76,1
33,57569,28,77,0
34,140827,14,2,0
62,25580,10,20,0
40,134902,33,95,1
31,25400,35,9,0
24,59643,29,21,0
63,116185,34,8,0
49,148458,8,39,0
32,116032,17,37,0
61,147319,18,29,0
34,138977,38,83,1
58,106173,3,35,0
64,126960,5,38,0
61,59015,32,90,0
51,91713,31,75,1
22,92805,15,35,0
62,34974,10,68,0
44,34037,21,3,0
40,104292,35,12,0
57,36167,22,32,0
31,108754,25,47,0
32,110703,30,63,1
60,63148,28,26,0
50,92153,4,43,0
48,41534,37,77,0
52,110995,24,44,0
34,142790,33,38,0
45,106078,11,29,0
36,76879,21,55,1
63,139894,8,52,1
40,85839,19,19,0
49,49756,28,35,0
57,32683,28,48,0
30,69485,26,91,1
37,118231,16,60,1
52,31025,4,31,0
22,106426,12,3,0
26,38715,14,35,0
46,90097,14,88,1
23,118383,17,52,1
42,122067,1,71,1
48,112943,22,51,1
39,107116,12,56,1
19,95705,3,99,1
62,37116,24,21,0
22,56744,10,1,0
44,144697,11,53,1
42,107579,12,6,0
25,136072,8,98,1
18,22124,37,82,0
37,124956,5,62,1
61,58051,9,89,0
40,27176,22,79,0
49,111310,14,47,0
28,141293,22,96,1
56,84818,39,50,0
64,140395,36,82,1
41,38676,33,31,0
28,65177,15,64,1
46,110296,31,29,0
43,130623,37,15,0
33,20997,39,58,0
52,79330,4,23,0
37,63769,16,38,0
63,122968,21,41,0
20,137045,38,75,1
18,140179,17,15,0
64,136367,27,87,1
18,98653,12,3,0
34,140403,0,83,1
19,31231,18,1,0
46,115287,33,88,1
37,139574,3,75,1
23,92976,2,94,1
25,145391,9,11,0
46,141509,27,60,1
50,105447,33,65,1
20,129522,38,76,1
52,75965,18,4,0
22,101144,35,25,0
44,137433,2,72,1
61,115201,22,79,1
29,81517,16,43,0
37,112693,6,94,1
62,114315,25,40,0
37,115504,17,96,1
26,47387,5,99,0
56,24090,30,85,0
21,140846,28,95,1
36,44945,8,91,0
55,60239,34,44,0
44,23743,16,72,0
62,50924,11,59,0
60,30196,35,23,0
30,111815,23,62,1
30,125312,9,23,0
39,88860,29,58,1
45,61400,28,55,1
64,105177,38,33,0
62,113018,9,77,1
39,118530,38,63,1
60,100399,27,60,1
36,68795,17,99,1
25,71553,16,61,1
25,123022,10,80,1
59,135712,0,76,1
43,123976,16,61,1
43,44111,35,95,0
40,133566,35,69,1
60,146371,8,89,1
30,83083,27,21,0
45,139968,32,3,0
26,81600,2,48,0
37,70022,7,10,0
36,23199,5,87,0
56,70897,5,81,1
29,58038,28,42,0
32,143323,36,99,1
48,75038,11,89,1
31,140278,8,66,1
28,131054,18,91,1
43,27897,16,46,0
59,84541,31,9,0
44,126968,34,49,0
28,34892,13,4,0
55,28271,15,60,0
51,123462,20,90,1
60,44815,11,96,0
36,65612,23,29,0
23,53357,33,86,0
63,95088,7,47,0
55,36267,20,77,0
59,38268,7,87,0
45,134463,27,63,1
18,34263,15,31,0
52,90935,9,51,1
57,115347,14,41,0
25,79660,3,36,0
64,85527,25,40,0
24,83379,14,95,1
28,114542,35,60,1
56,61271,31,15,0
21,86612,37,78,1
42,27235,3,99,0
29,108757,8,88,1
43,36417,34,30,0
55,118075,27,30,0
63,54609,36,27,0
29,122785,8,40,0
60,143128,1,78,1
54,53902,2,45,0
63,43645,4,75,0
41,82873,9,47,0
33,107218,27,90,1
30,84558,14,56,1
42,82233,13,54,1
21,131443,22,85,1
28,43401,12,9,0
49,27771,15,65,0
24,61335,29,70,1
63,94451,39,1,0
28,99434,7,86,1
45,87449,16,13,0
58,122601,29,38,0
40,112604,16,45,0
62,21942,34,40,0
40,40388,0,95,0
45,145224,23,15,0
60,103251,24,50,0
64,77042,1,2,0
43,73740,24,53,1
42,85873,13,95,1
46,67024,38,26,0
36,43450,32,66,0
50,76965,16,75,1
53,30057,30,33,0
31,113249,9,82,1
31,28983,5,85,0
52,39995,38,59,0
47,134587,24,95,1
45,122004,37,26,0
34,111628,36,94,1
20,97681,29,21,0
33,58886,33,49,0
63,109025,17,80,1
47,116572,23,71,1
46,115149,26,86,1
62,114020,26,71,1
32,22673,38,66,0
63,54890,20,37,0
42,97513,18,14,0
55,43466,38,72,0
59,126554,22,93,1
64,112545,38,7,0
55,136750,14,38,0
40,70406,1,45,0
42,23688,34,22,0
59,89284,19,44,0
24,124646,27,81,1
39,134579,14,80,1
34,33665,15,97,0
35,122434,32,35,0
58,40641,11,60,0
27,52500,38,96,0
27,55797,38,3,0
24,104766,19,67,1
55,65950,28,72,1
44,45046,2,95,0
50,149554,4,55,1
18,122339,1,9,0
61,133431,22,69,1
51,121203,25,28,0
21,29638,25,15,0
34,106363,6,91,1
21,41173,9,31,0
60,33222,4,59,0
43,70064,11,82,1
21,57010,31,54,0
18,142229,30,68,1
24,38095,21,85,0
47,143554,16,47,0
26,21439,19,42,0
52,145614,19,23,0
25,123917,7,86,1
41,105550,33,65,1
36,25375,22,89,0
53,109023,37,54,1
60,127181,27,92,1
44,111238,12,11,0
49,40600,28,63,0
31,22466,7,22,0
35,145277,10,54,1
45,126128,17,89,1
46,65097,24,85,1
33,129934,21,36,0
52,73276,34,58,1
64,70117,28,20,0
48,66971,20,16,0
21,26928,6,92,0
54,108016,11,56,1
34,75309,35,93,1
56,94647,23,50,0
63,60888,31,90,1
43,115025,26,66,1
56,63832,31,74,1
58,136196,31,13,0
21,29404,31,15,0
47,53639,25,73,0
47,98118,10,27,0
39,80598,17,8,0
28,86399,38,70,1
19,133187,4,50,0
61,130449,15,88,1
29,47684,10,67,0
47,88591,34,26,0
53,139821,10,36,0
35,97722,22,21,0
43,22682,33,77,0
24,131186,16,52,1
18,58046,9,11,0
43,132109,17,8,0
40,41832,7,57,0
43,36997,25,46,0
62,54640,2,78,0
23,96882,23,97,1
23,60491,2,2,0
61,83043,37,64,1
25,132175,1,52,1
41,148568,34,65,1
39,134250,16,11,0
36,92725,8,6,0
54,148131,35,96,1
35,65520,21,79,1
48,82919,30,76,1
54,129869,33,64,1
47,84442,23,93,1
59,149953,8,55,1
50,41770,1,44,0
27,125246,20,86,1
54,67498,33,14,0
29,129687,26,83,1
47,149269,36,5,0
44,143447,6,99,1
56,81477,21,25,0
26,20244,3,50,0
38,52788,13,73,0
29,115341,33,71,1
46,99453,22,82,1
50,77737,24,2,0
60,66489,0,10,0
32,147962,14,2,0
19,91303,31,60,1
56,48390,13,45,0
61,30247,20,8,0
35,89051,6,58,1
20,79719,35,7,0
24,54678,20,99,0
60,143169,39,87,1
35,107802,11,72,1
61,96286,14,21,0
55,49583,14,97,0
54,143240,16,47,0
50,28076,33,1,0
61,38006,34,12,0
48,35051,38,75,0
28,24314,37,48,0
21,48670,13,94,0
35,120757,4,4,0
21,87551,29,34,0
51,144920,3,87,1
46,30236,14,32,0
41,55568,38,3,0
39,80314,34,92,1
19,127327,9,68,1
61,144673,1,57,1
23,130188,23,76,1
59,111903,27,24,0
42,36352,21,33,0
38,145721,31,3,0
33,148219,30,4,0
48,65650,18,30,0
31,30346,20,70,0
56,45156,2,49,0
